person,person_qid,personLabel,birthDate,birthYear,occupation_ids,occupation_labels
http://www.wikidata.org/entity/Q103813637,Q103813637,Q103813637,1717-01-01T00:00:00Z,1717,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1038161,Q1038161,Carl Friedrich von Wiebeking,1762-07-25T00:00:00Z,1762,Q42973 | Q1792450 | Q11486702 | Q36180 | Q124605835 | Q1651055,architecte | historien ou historienne de l'art | historien ou historienne de l'architecture | écrivain ou écrivaine | dessinateur ou dessinatrice  de carte | ingénieur hydraulicien ou ingénieure hydraulicienne
http://www.wikidata.org/entity/Q103820931,Q103820931,Jan Antos,1735-01-01T00:00:00Z,1735,Q36834 | Q36180 | Q37226 | Q214917,compositeur ou compositrice | écrivain ou écrivaine | enseignant ou enseignante | dramaturge
http://www.wikidata.org/entity/Q103831,Q103831,Christoph Daniel Ebeling,1741-11-20T00:00:00Z,1741,Q182436 | Q901402 | Q201788 | Q36180,bibliothécaire | géographe | historien ou historienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q1038381,Q1038381,Matija Petar Katančić,1750-08-12T00:00:00Z,1750,Q14972848 | Q333634 | Q36180 | Q14467526 | Q49757 | Q201788 | Q3621491 | Q2004963,lexicographe | traducteur ou traductrice | écrivain ou écrivaine | linguiste | poète ou poétesse | historien ou historienne | archéologue | numismate
http://www.wikidata.org/entity/Q1038384,Q1038384,Carl Gottlieb Hering,1766-10-25T00:00:00Z,1766,Q36834 | Q822146 | Q1231865,compositeur ou compositrice | parolier ou parolière | pédagogue
http://www.wikidata.org/entity/Q1038496,Q1038496,Carl Gustaf Tessin,1695-09-05T00:00:00Z,1695,Q82955 | Q193391 | Q36180 | Q10732476,personnalité politique | diplomate | écrivain ou écrivaine | collectionneur ou collectionneuse d'œuvres d'art
http://www.wikidata.org/entity/Q103859725,Q103859725,Reginald Braun,1676-06-01T00:00:00Z,1676,Q36180 | Q17166634 | Q182436 | Q830337,écrivain ou écrivaine | hagiographe | bibliothécaire | prieur
http://www.wikidata.org/entity/Q1038698,Q1038698,Karl Heinrich Nikolai,1739-11-26T00:00:00Z,1739,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q103887995,Q103887995,Mary Cary Ambler,1733-02-03T00:00:00Z,1733,Q18939491,diariste
http://www.wikidata.org/entity/Q103911,Q103911,Friedrich Julius Heinrich von Soden,1754-12-04T00:00:00Z,1754,Q333634 | Q214917 | Q8178443 | Q36180,traducteur ou traductrice | dramaturge | librettiste | écrivain ou écrivaine
http://www.wikidata.org/entity/Q103936,Q103936,Johann Friedrich Löwen,1727-09-13T00:00:00Z,1727,Q214917 | Q49757,dramaturge | poète ou poétesse
http://www.wikidata.org/entity/Q1039365,Q1039365,Carl Lang,1766-10-27T00:00:00Z,1766,Q36180 | Q13365770 | Q37226,écrivain ou écrivaine | graveur sur cuivre | enseignant ou enseignante
http://www.wikidata.org/entity/Q104007434,Q104007434,Pierre-Romain Nicolas de Lisleferme,1727-11-30T00:00:00Z,1727,Q2664701 | Q49757,jurisconsulte | poète ou poétesse
http://www.wikidata.org/entity/Q1040319,Q1040319,Karl Rudolph August von Kielmannsegge,1731-09-01T00:00:00Z,1731,Q82955 | Q185351 | Q36180 | Q83307 | Q30185,personnalité politique | juriste | écrivain ou écrivaine | ministre | maire
http://www.wikidata.org/entity/Q104032,Q104032,Caroline Adelheid von Baudissin,1759-01-02T00:00:00Z,1759,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q104040646,Q104040646,Gerhard Treschow,1703-07-05T00:00:00Z,1703,Q42603 | Q49757,prêtre | poète ou poétesse
http://www.wikidata.org/entity/Q104066,Q104066,Georg Wilhelm Otto von Ries,1763-04-05T00:00:00Z,1763,Q49757 | Q36180 | Q189290,poète ou poétesse | écrivain ou écrivaine | officier
http://www.wikidata.org/entity/Q104081997,Q104081997,Stanisław Krawczyński,1749-01-01T00:00:00Z,1749,Q2566598 | Q36180,religieux ou religieuse catholique | écrivain ou écrivaine
http://www.wikidata.org/entity/Q104092014,Q104092014,Jean-Louis Boucharlat,1775-01-01T00:00:00Z,1775,Q170790 | Q36180 | Q2144983 | Q49757,mathématicien ou mathématicienne | écrivain ou écrivaine | répétiteur ou répétitrice | poète ou poétesse
http://www.wikidata.org/entity/Q104098031,Q104098031,Luis Rafael Soyé,1760-01-01T00:00:00Z,1760,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1040993,Q1040993,Carl Weisflog,1770-12-27T00:00:00Z,1770,Q36180 | Q36834 | Q185351 | Q16533,écrivain ou écrivaine | compositeur ou compositrice | juriste | juge
http://www.wikidata.org/entity/Q1041076,Q1041076,Karl Wilhelm Ettinger,1741-01-01T00:00:00Z,1741,Q2516866 | Q998550 | Q36180,éditeur ou éditrice | libraire | écrivain ou écrivaine
http://www.wikidata.org/entity/Q1041084,Q1041084,Carl Wilhelm Frölich,1759-12-01T00:00:00Z,1759,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1041108,Q1041108,Carl Wilhelm Kolbe l'Ancien,1757-11-20T00:00:00Z,1757,Q1028181 | Q36180 | Q1925963 | Q11569986 | Q13418253 | Q14467526 | Q15296811 | Q37226,artiste peintre | écrivain ou écrivaine | artiste graphique | graveur ou graveuse d'estampes | philologue | linguiste | dessinateur ou dessinatrice | enseignant ou enseignante
http://www.wikidata.org/entity/Q1041114,Q1041114,Karl Wilhelm Müller,1728-09-15T00:00:00Z,1728,Q82955 | Q30185 | Q36180,personnalité politique | maire | écrivain ou écrivaine
http://www.wikidata.org/entity/Q104126210,Q104126210,Domenico-Maria di Navasqües,1775-01-01T00:00:00Z,1775,Q1511216 | Q82955 | Q599151 | Q49757,courtisan | personnalité politique | haut fonctionnaire ou haute fonctionnaire | poète ou poétesse
http://www.wikidata.org/entity/Q1041329,Q1041329,Joseph-François Michaud,1767-06-19T00:00:00Z,1767,Q82955 | Q1930187 | Q201788 | Q16254673 | Q36180 | Q175151,personnalité politique | journaliste | historien ou historienne | pamphlétaire | écrivain ou écrivaine | imprimeur ou imprimeuse
http://www.wikidata.org/entity/Q104134,Q104134,Johann Daniel Herrnschmidt,1675-04-11T00:00:00Z,1675,Q1234713 | Q13424456 | Q1622272,théologien ou théologienne | psalmiste | professeur d'université
http://www.wikidata.org/entity/Q104161502,Q104161502,Nicolas-Michel Linant,1709-08-14T00:00:00Z,1709,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q104172,Q104172,Joseph Marius von Babo,1756-01-14T00:00:00Z,1756,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1041845,Q1041845,Carlo Antonio Bertinazzi,1710-12-02T00:00:00Z,1710,Q214917 | Q2259451,dramaturge | acteur ou actrice de théâtre
http://www.wikidata.org/entity/Q104188683,Q104188683,Pierre Paul Raboteau,1765-10-29T00:00:00Z,1765,Q49757 | Q703534,poète ou poétesse | salarié
http://www.wikidata.org/entity/Q1042125,Q1042125,Hua Yan,1682-01-01T00:00:00Z,1682,Q1028181 | Q49757,artiste peintre | poète ou poétesse
http://www.wikidata.org/entity/Q104231426,Q104231426,Lewis Duncombe,1711-01-01T00:00:00Z,1711,Q36180 | Q333634,écrivain ou écrivaine | traducteur ou traductrice
http://www.wikidata.org/entity/Q1043,Q1043,Carl von Linné,1707-05-23T00:00:00Z,1707,Q2374149 | Q39631 | Q18814623 | Q864503 | Q2487799 | Q16334509 | Q16334507 | Q350979 | Q3055126 | Q1225716 | Q18805 | Q17344952 | Q13416354 | Q1907198 | Q98544732 | Q1622272,botaniste | médecin | autobiographe | biologiste | mycologue | ptéridologue | bryologiste | zoologiste | entomologiste | ornithologue | naturaliste | arachnologue | minéralogiste | taxinomiste | collectionneur ou collectionneuse scientifique | professeur d'université
http://www.wikidata.org/entity/Q104305,Q104305,Friedrich Otto Mencke,1708-08-03T00:00:00Z,1708,Q185351 | Q36180,juriste | écrivain ou écrivaine
http://www.wikidata.org/entity/Q104370577,Q104370577,Nicolas Menin,1684-08-31T00:00:00Z,1684,Q6625963,romancier ou romancière
http://www.wikidata.org/entity/Q104408,Q104408,Cornelis Willem de Rhoer,1751-09-26T00:00:00Z,1751,Q201788 | Q36180 | Q1622272 | Q82955 | Q185351,historien ou historienne | écrivain ou écrivaine | professeur d'université | personnalité politique | juriste
http://www.wikidata.org/entity/Q104427428,Q104427428,Q104427428,1710-01-01T00:00:00Z,1710,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1044449,Q1044449,Caroline Auguste Fischer,1764-08-09T00:00:00Z,1764,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1044525,Q1044525,Caroline Luise von Klencke,1754-06-21T00:00:00Z,1754,Q49757 | Q36180 | Q214917,poète ou poétesse | écrivain ou écrivaine | dramaturge
http://www.wikidata.org/entity/Q1044547,Q1044547,Caroline Rudolphi,1753-08-24T00:00:00Z,1753,Q49757 | Q3068305 | Q36180,poète ou poétesse | salonnier ou salonnière | écrivain ou écrivaine
http://www.wikidata.org/entity/Q1044588,Q1044588,Caroline de Bentheim-Steinfurt,1759-01-25T00:00:00Z,1759,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1044597,Q1044597,Caroline von Keyserling,1727-12-02T00:00:00Z,1727,Q1028181 | Q36180 | Q3068305,artiste peintre | écrivain ou écrivaine | salonnier ou salonnière
http://www.wikidata.org/entity/Q104471469,Q104471469,Friedrich Schäffer,1772-01-01T00:00:00Z,1772,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q104482,Q104482,Franz Karl Leopold von Seckendorf-Aberdar,1775-12-02T00:00:00Z,1775,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q104518791,Q104518791,Franciszek Bouffał-Doroszkiewicz,1730-01-01T00:00:00Z,1730,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q104556629,Q104556629,Margaret Lowther,1759-01-01T00:00:00Z,1759,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q104592075,Q104592075,Theophilus Moore,1730-01-01T00:00:00Z,1730,Q36180 | Q37226 | Q155647,écrivain ou écrivaine | enseignant ou enseignante | astrologue
http://www.wikidata.org/entity/Q104593,Q104593,Johann Sigismund Scholze,1705-03-20T00:00:00Z,1705,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q104625962,Q104625962,Franciszek Kola,1699-01-01T00:00:00Z,1699,Q49757 | Q333634 | Q37226 | Q250867,poète ou poétesse | traducteur ou traductrice | enseignant ou enseignante | prêtre catholique
http://www.wikidata.org/entity/Q104628323,Q104628323,Jean-Laurent Garcin,1733-05-19T00:00:00Z,1733,Q152002 | Q6673651 | Q49757 | Q2374149,pasteur | homme ou femme de lettres | poète ou poétesse | botaniste
http://www.wikidata.org/entity/Q104630432,Q104630432,Samuel Joseph Smith,1771-01-01T00:00:00Z,1771,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q104666051,Q104666051,John Adam Granade,1763-05-09T00:00:00Z,1763,Q13424456 | Q5121619,psalmiste | circuit rider
http://www.wikidata.org/entity/Q104672200,Q104672200,Leandro Soler,1709-10-29T00:00:00Z,1709,Q36180 | Q4504549,écrivain ou écrivaine | religieux ou religieuse
http://www.wikidata.org/entity/Q104681286,Q104681286,Gilles Vaudelin,1692-01-01T00:00:00Z,1692,Q2566598 | Q36180,religieux ou religieuse catholique | écrivain ou écrivaine
http://www.wikidata.org/entity/Q104693941,Q104693941,Bernardo António de Sousa,1758-01-01T00:00:00Z,1758,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q104697,Q104697,August Friedrich Müller,1684-12-15T00:00:00Z,1684,Q4964182 | Q36180,philosophe | écrivain ou écrivaine
http://www.wikidata.org/entity/Q104698990,Q104698990,Johannes Bosscha,1766-04-21T00:00:00Z,1766,Q82955 | Q36180 | Q499143 | Q212238 | Q599151 | Q16533,personnalité politique | écrivain ou écrivaine | précepteur | fonctionnaire | haut fonctionnaire ou haute fonctionnaire | juge
http://www.wikidata.org/entity/Q1047500,Q1047500,Casimir Ulrich Boehlendorff,1775-01-01T00:00:00Z,1775,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q104760839,Q104760839,Gilbert de Flines,1690-02-19T00:00:00Z,1690,Q49757 | Q214917 | Q215536 | Q115679109,poète ou poétesse | dramaturge | marchand ou marchande | marchand de soie
http://www.wikidata.org/entity/Q104781,Q104781,Helfrich Bernhard Wenck,1739-06-19T00:00:00Z,1739,Q201788 | Q182436 | Q36180,historien ou historienne | bibliothécaire | écrivain ou écrivaine
http://www.wikidata.org/entity/Q1047883,Q1047883,Kaspar Friedrich Renner,1692-03-20T00:00:00Z,1692,Q185351 | Q1209498,juriste | juriste-poète
http://www.wikidata.org/entity/Q104789060,Q104789060,Mademoiselle de Bermann,1730-01-01T00:00:00Z,1730,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1047907,Q1047907,Caspar Heinrich Starck,1681-05-15T00:00:00Z,1681,Q201788 | Q1234713 | Q36180 | Q152002,historien ou historienne | théologien ou théologienne | écrivain ou écrivaine | pasteur
http://www.wikidata.org/entity/Q104793171,Q104793171,Grace Seixas Nathan,1752-11-11T00:00:00Z,1752,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1047968,Q1047968,Gaspard Momartz,1696-06-19T00:00:00Z,1696,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q104798905,Q104798905,Miho Sorkočević,1739-12-25T00:00:00Z,1739,Q36180 | Q333634 | Q864380 | Q193391 | Q16267607,écrivain ou écrivaine | traducteur ou traductrice | biographe | diplomate | philologue classique
http://www.wikidata.org/entity/Q10480021,Q10480021,Edvard Fredrik von Saltza,1775-05-15T00:00:00Z,1775,Q36180 | Q66495020,écrivain ou écrivaine | propriétaire terrien
http://www.wikidata.org/entity/Q104804449,Q104804449,Lodovico Andreasi,1727-01-01T00:00:00Z,1727,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q104840155,Q104840155,Vavřinec Emanuel Amort,1750-01-01T00:00:00Z,1750,Q37226 | Q37868118 | Q1231865 | Q333634 | Q49757,enseignant ou enseignante | auteur de manuel | pédagogue | traducteur ou traductrice | poète ou poétesse
http://www.wikidata.org/entity/Q104843913,Q104843913,Nikola Šimić,1766-01-01T00:00:00Z,1766,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q104870040,Q104870040,Philip Moore,1705-01-01T00:00:00Z,1705,Q333634 | Q36180,traducteur ou traductrice | écrivain ou écrivaine
http://www.wikidata.org/entity/Q104887760,Q104887760,Mademoiselle Uncy,1702-01-01T00:00:00Z,1702,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q104904902,Q104904902,Louis-Thomas Nuirate,1724-12-21T00:00:00Z,1724,Q2566598 | Q36180 | Q12859263,religieux ou religieuse catholique | écrivain ou écrivaine | orateur ou oratrice
http://www.wikidata.org/entity/Q104919242,Q104919242,Bernardo Barbaro,1687-01-01T00:00:00Z,1687,Q82955 | Q49757,personnalité politique | poète ou poétesse
http://www.wikidata.org/entity/Q104978014,Q104978014,Baldassarre Martini,1723-11-22T00:00:00Z,1723,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1050640,Q1050640,István Küzmics,1723-01-01T00:00:00Z,1723,Q14467526 | Q333634 | Q1234713 | Q36180 | Q37226 | Q137178806,linguiste | traducteur ou traductrice | théologien ou théologienne | écrivain ou écrivaine | enseignant ou enseignante | Q137178806
http://www.wikidata.org/entity/Q1050781,Q1050781,Catharina Helena Dörrien,1717-03-01T00:00:00Z,1717,Q2374149 | Q2487799 | Q1540278 | Q1028181 | Q36180 | Q333634 | Q1607826 | Q19507792,botaniste | mycologue | gouvernante | artiste peintre | écrivain ou écrivaine | traducteur ou traductrice | éditeur ou éditrice | illustrateur ou illustratrice scientifique
http://www.wikidata.org/entity/Q105083409,Q105083409,Jan Mutermann,1685-01-01T00:00:00Z,1685,Q24262594,écrivain religieux
http://www.wikidata.org/entity/Q1050921,Q1050921,Catherine Barton,1679-01-01T00:00:00Z,1679,Q16063546,historien ou historienne des sciences
http://www.wikidata.org/entity/Q105098367,Q105098367,Q105098367,1738-07-17T00:00:00Z,1738,Q82955 | Q201788 | Q36180,personnalité politique | historien ou historienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q105104748,Q105104748,Morarasaheb,1758-01-01T00:00:00Z,1758,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q105105204,Q105105204,Norbert Jodłowski,1724-01-01T00:00:00Z,1724,Q36180 | Q333634,écrivain ou écrivaine | traducteur ou traductrice
http://www.wikidata.org/entity/Q105106388,Q105106388,Jan Urban,1770-06-07T00:00:00Z,1770,Q37226 | Q36180,enseignant ou enseignante | écrivain ou écrivaine
http://www.wikidata.org/entity/Q105187084,Q105187084,Marie Franziska Regina Freytag,1754-01-01T00:00:00Z,1754,Q333634 | Q214917,traducteur ou traductrice | dramaturge
http://www.wikidata.org/entity/Q105224468,Q105224468,Giuseppe Bini,1689-04-22T00:00:00Z,1689,Q250867 | Q20826540 | Q201788 | Q49757,prêtre catholique | érudit | historien ou historienne | poète ou poétesse
http://www.wikidata.org/entity/Q105238,Q105238,Friedrich Ernst Jester,1743-10-09T00:00:00Z,1743,Q333634 | Q15980158 | Q36180,traducteur ou traductrice | auteur ou autrice de non-fiction | écrivain ou écrivaine
http://www.wikidata.org/entity/Q105241218,Q105241218,ʻAbd al-Raḥmān ibn Muḥammad Kuzbarī,1771-01-01T00:00:00Z,1771,Q37226 | Q36180,enseignant ou enseignante | écrivain ou écrivaine
http://www.wikidata.org/entity/Q105277177,Q105277177,Aḥmad Ibn-ʿAlī al-Manīnī,1678-03-06T00:00:00Z,1678,Q6673651 | Q49757 | Q201788 | Q36180,homme ou femme de lettres | poète ou poétesse | historien ou historienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q105321758,Q105321758,Giovanni Carlo Cosenza,1765-01-01T00:00:00Z,1765,Q214917 | Q36180,dramaturge | écrivain ou écrivaine
http://www.wikidata.org/entity/Q10533019,Q10533019,Carles Ros,1703-11-04T00:00:00Z,1703,Q36180 | Q1607826,écrivain ou écrivaine | éditeur ou éditrice
http://www.wikidata.org/entity/Q105333,Q105333,Amalia Holst,1758-02-10T00:00:00Z,1758,Q36180 | Q1231865,écrivain ou écrivaine | pédagogue
http://www.wikidata.org/entity/Q105334894,Q105334894,Iwo Roweder,1698-01-01T00:00:00Z,1698,Q2566598 | Q36180 | Q1234713,religieux ou religieuse catholique | écrivain ou écrivaine | théologien ou théologienne
http://www.wikidata.org/entity/Q105341868,Q105341868,Gabriel Jean Joseph Hubert Le Monnier,1761-01-01T00:00:00Z,1761,Q483501 | Q1028181 | Q36180,artiste | artiste peintre | écrivain ou écrivaine
http://www.wikidata.org/entity/Q105393448,Q105393448,Elisabetta Mosconi Contarini,1751-01-01T00:00:00Z,1751,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1054400,Q1054400,Francesco Griselini,1717-08-12T00:00:00Z,1717,Q2374149 | Q18805 | Q20826540 | Q201788 | Q36180,botaniste | naturaliste | érudit | historien ou historienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q105495506,Q105495506,Joaquín Díez de Ulzurrun,1700-01-01T00:00:00Z,1700,Q24262594,écrivain religieux
http://www.wikidata.org/entity/Q105531817,Q105531817,Q105531817,1774-01-01T00:00:00Z,1774,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q105540430,Q105540430,Anna 's Gravesande-van der Aar de Sterke,1755-02-23T00:00:00Z,1755,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q1056053,Q1056053,György Hrabovszky,1762-03-08T00:00:00Z,1762,Q96236305 | Q51174991 | Q4958876,pasteur luthérien | church writer | doyen
http://www.wikidata.org/entity/Q105620871,Q105620871,Carlo Aurelio Widmann,1750-01-01T00:00:00Z,1750,Q36180 | Q47064,écrivain ou écrivaine | militaire
http://www.wikidata.org/entity/Q10565364,Q10565364,Chen Zi,1683-01-01T00:00:00Z,1683,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q10565382,Q10565382,Chen Shi,1748-01-01T00:00:00Z,1748,Q49757,poète ou poétesse
