context_family,wikidata_id,person_id,name,place_role,place_id,place_label,matched_token_ids,matched_token_labels,direct_country_ids,direct_country_labels,admin_country_ids,admin_country_labels,context_country_ids,context_country_labels,admin_entity_ids,admin_entity_labels
British Empire/colonial context,http://www.wikidata.org/entity/Q6815284,Q6815284,Sher Ali Afsos,death_place,Q1348,Calcutta,Q129286 | Q2001966 | Q8680,British Raj | Company rule in India | British Empire,Q668 | Q129286 | Q2001966,Inde | Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q2001966 | Q668 | Q8680,Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde | Inde | Empire britannique,Q817165 | Q2088496 | Q129286 | Q2001966 | Q1132340 | Q1356,présidence du Bengale | district de Calcutta | Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde | division de la Présidence | Bengale-Occidental
British Empire/colonial context,http://www.wikidata.org/entity/Q7529913,Q7529913,Siraj Aurangabadi,birth_place,Q200713,Aurangābād,Q129286 | Q8680,British Raj | British Empire,Q668,Inde,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q592942 | Q400998 | Q33296 | Q1240096 | Q774452 | Q2627082 | Q4494730 | Q129286 | Q1191 | Q668 | Q1775277,district de Chhatrapati Sambhajinagar | sultanat d'Ahmadnagar | Empire moghol | principauté d'Hyderābād | Division d'Aurangabad | État de Bombay | État d'Hyderabad | Raj britannique | Maharashtra | Inde | Union indienne
British Empire/colonial context,http://www.wikidata.org/entity/Q7529913,Q7529913,Siraj Aurangabadi,death_place,Q200713,Aurangābād,Q129286 | Q8680,British Raj | British Empire,Q668,Inde,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q592942 | Q400998 | Q33296 | Q1240096 | Q774452 | Q2627082 | Q4494730 | Q129286 | Q1191 | Q668 | Q1775277,district de Chhatrapati Sambhajinagar | sultanat d'Ahmadnagar | Empire moghol | principauté d'Hyderābād | Division d'Aurangabad | État de Bombay | État d'Hyderabad | Raj britannique | Maharashtra | Inde | Union indienne
British Empire/colonial context,http://www.wikidata.org/entity/Q7502254,Q7502254,Siraj-ud-Din Ali Khan Arzu,birth_place,Q42941,Agra,Q129286 | Q8680,British Raj | British Empire,Q668 | Q33296 | Q129286 | Q229411,Inde | Empire moghol | Raj britannique | Sultanat de Delhi,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q229411 | Q33296 | Q668 | Q8680,Raj britannique | Sultanat de Delhi | Empire moghol | Inde | Empire britannique,Q606343 | Q41277 | Q3634604 | Q7889082 | Q2160037 | Q138521 | Q1498 | Q129286 | Q1775277,district d'Agra | division d'Agra | United Provinces | United Provinces of British India | Provinces unies d'Agra et d'Oudh | Provinces du Nord-Ouest | Uttar Pradesh | Raj britannique | Union indienne
British Empire/colonial context,http://www.wikidata.org/entity/Q7502254,Q7502254,Siraj-ud-Din Ali Khan Arzu,death_place,Q47916,Lucknow,Q129286 | Q2001966 | Q8680,British Raj | Company rule in India | British Empire,Q668 | Q129286 | Q33296 | Q167134 | Q229411 | Q373650 | Q18129046 | Q2001966,Inde | Raj britannique | Empire moghol | Sultanat de Jaunpur | Sultanat de Delhi | empire suri | État d'Oudh | domination de la Compagnie britannique des Indes orientales en Inde,Q129286 | Q33296 | Q668 | Q8680,Raj britannique | Empire moghol | Inde | Empire britannique,Q129286 | Q167134 | Q18129046 | Q2001966 | Q229411 | Q33296 | Q373650 | Q668 | Q8680,Raj britannique | Sultanat de Jaunpur | État d'Oudh | domination de la Compagnie britannique des Indes orientales en Inde | Sultanat de Delhi | Empire moghol | empire suri | Inde | Empire britannique,Q1773416 | Q18129046 | Q2483390 | Q3634604 | Q7889082 | Q2160037 | Q138521 | Q1498 | Q129286 | Q1775277,district de Lucknow | État d'Oudh | Division de Lucknow | United Provinces | United Provinces of British India | Provinces unies d'Agra et d'Oudh | Provinces du Nord-Ouest | Uttar Pradesh | Raj britannique | Union indienne
British Empire/colonial context,http://www.wikidata.org/entity/Q7610500,Q7610500,Stephen Sewall,death_place,Q100,Boston,Q179997,Thirteen Colonies,Q30 | Q2079909 | Q1191350,États-Unis | province de la Baie-du-Massachusetts | Colonie de la baie du Massachusetts,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q54072 | Q771 | Q1191350 | Q2748571 | Q2079909 | Q30 | Q179997,comté de Suffolk | Massachusetts | Colonie de la baie du Massachusetts | Dominion de Nouvelle-Angleterre | province de la Baie-du-Massachusetts | États-Unis | Treize colonies
British Empire/colonial context,http://www.wikidata.org/entity/Q458822,Q458822,Susanna Rowson,death_place,Q100,Boston,Q179997,Thirteen Colonies,Q30 | Q2079909 | Q1191350,États-Unis | province de la Baie-du-Massachusetts | Colonie de la baie du Massachusetts,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q54072 | Q771 | Q1191350 | Q2748571 | Q2079909 | Q30 | Q179997,comté de Suffolk | Massachusetts | Colonie de la baie du Massachusetts | Dominion de Nouvelle-Angleterre | province de la Baie-du-Massachusetts | États-Unis | Treize colonies
British Empire/colonial context,http://www.wikidata.org/entity/Q3519351,Q3519351,Syama Sastri,birth_place,Q1025399,Tiruvarur,Q129286 | Q2001966 | Q8680,British Raj | Company rule in India | British Empire,Q668,Inde,Q129286 | Q33296 | Q668 | Q8680,Raj britannique | Empire moghol | Inde | Empire britannique,Q129286 | Q33296 | Q668 | Q8680,Raj britannique | Empire moghol | Inde | Empire britannique,Q15197 | Q1069918 | Q3277580 | Q2001966 | Q1445 | Q1772596 | Q2618458 | Q668 | Q129286,district de Tiruvarur | Chingleput District | principauté d'Arcot | domination de la Compagnie britannique des Indes orientales en Inde | Tamil Nadu | Présidence de Madras | État de Madras | Inde | Raj britannique
British Empire/colonial context,http://www.wikidata.org/entity/Q7686091,Q7686091,Tarikonda Vengamamba,death_place,Q3424247,Tirumala,Q129286,British Raj,Q668,Inde,Q129286 | Q668,Raj britannique | Inde,Q129286 | Q668,Raj britannique | Inde,Q7809385 | Q15213 | Q110714853 | Q1159 | Q4066154 | Q2618458 | Q1772596,Tirupati Urban mandal | district de Chittoor | district de Tirupati | Andhra Pradesh | État d'Andhra | État de Madras | Présidence de Madras
British Empire/colonial context,http://www.wikidata.org/entity/Q68931636,Q68931636,Thomas Baker Wait,birth_place,Q257438,Saugus,Q179997,Thirteen Colonies,Q30,États-Unis,Q161885 | Q179876 | Q30,royaume de Grande-Bretagne | royaume d'Angleterre | États-Unis,Q161885 | Q179876 | Q30,royaume de Grande-Bretagne | royaume d'Angleterre | États-Unis,Q54076 | Q771 | Q2079909 | Q30 | Q179997,comté d'Essex | Massachusetts | province de la Baie-du-Massachusetts | États-Unis | Treize colonies
British Empire/colonial context,http://www.wikidata.org/entity/Q18672424,Q18672424,Thomas Godfrey,death_place,Q659400,Wilmington,Q8680,British Empire,Q30,États-Unis,Q145 | Q161885 | Q174193 | Q179876 | Q30,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | États-Unis,Q145 | Q161885 | Q174193 | Q179876 | Q30,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | États-Unis,Q508209 | Q2334526 | Q1454 | Q8680 | Q30,comté de New Hanover | province de Caroline du Nord | Caroline du Nord | Empire britannique | États-Unis
British Empire/colonial context,http://www.wikidata.org/entity/Q18672424,Q18672424,Thomas Godfrey,residence,Q659400,Wilmington,Q8680,British Empire,Q30,États-Unis,Q145 | Q161885 | Q174193 | Q179876 | Q30,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | États-Unis,Q145 | Q161885 | Q174193 | Q179876 | Q30,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | États-Unis,Q508209 | Q2334526 | Q1454 | Q8680 | Q30,comté de New Hanover | province de Caroline du Nord | Caroline du Nord | Empire britannique | États-Unis
British Empire/colonial context,http://www.wikidata.org/entity/Q11812,Q11812,Thomas Jefferson,birth_place,Q4179352,Shadwell,Q179997 | Q258532,Thirteen Colonies | British America,Q30 | Q258532,États-Unis | Amérique britannique,Q161885 | Q179876 | Q30,royaume de Grande-Bretagne | royaume d'Angleterre | États-Unis,Q161885 | Q179876 | Q258532 | Q30,royaume de Grande-Bretagne | royaume d'Angleterre | Amérique britannique | États-Unis,Q488653 | Q506191 | Q1370 | Q1070529 | Q30 | Q179997,comté d'Albemarle | comté de Goochland | Virginie | Colonie de Virginie | États-Unis | Treize colonies
British Empire/colonial context,http://www.wikidata.org/entity/Q7794056,Q7794056,Thomas Smith Webb,birth_place,Q100,Boston,Q179997,Thirteen Colonies,Q30 | Q2079909 | Q1191350,États-Unis | province de la Baie-du-Massachusetts | Colonie de la baie du Massachusetts,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q54072 | Q771 | Q1191350 | Q2748571 | Q2079909 | Q30 | Q179997,comté de Suffolk | Massachusetts | Colonie de la baie du Massachusetts | Dominion de Nouvelle-Angleterre | province de la Baie-du-Massachusetts | États-Unis | Treize colonies
British Empire/colonial context,http://www.wikidata.org/entity/Q325553,Q325553,Timothy Dwight,death_place,Q49145,New Haven,Q179997,Thirteen Colonies,Q30,États-Unis,Q161885 | Q179876 | Q30,royaume de Grande-Bretagne | royaume d'Angleterre | États-Unis,Q161885 | Q179876 | Q30,royaume de Grande-Bretagne | royaume d'Angleterre | États-Unis,Q117287005 | Q54234 | Q779 | Q951500 | Q30 | Q179997,Connecticut du Centre-Sud | comté de New Haven | Connecticut | colonie du Connecticut | États-Unis | Treize colonies
British Empire/colonial context,http://www.wikidata.org/entity/Q10088,Q10088,Tipû Sâhib,death_place,Q653988,Srirangapatna,Q129286 | Q2001966,British Raj | Company rule in India,Q668 | Q129286 | Q2001966,Inde | Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde,Q129286 | Q1775277 | Q668,Raj britannique | Union indienne | Inde,Q129286 | Q1775277 | Q2001966 | Q668,Raj britannique | Union indienne | domination de la Compagnie britannique des Indes orientales en Inde | Inde,Q25566571 | Q2768290 | Q1357083 | Q3374892 | Q266923,Shrirangapattana Taluk | district de Mandya | Mysuru division | Mysore State | royaume de Mysore
British Empire/colonial context,http://www.wikidata.org/entity/Q13062718,Q13062718,U Kyin U,birth_place,Q7521875,Sinbaungwe Township,Q129286,British Raj,Q836,Birmanie,Q129286 | Q836,Raj britannique | Birmanie,Q129286 | Q836,Raj britannique | Birmanie,Q7711561 | Q833013 | Q836 | Q2376315,Thayet District | Magway | Birmanie | Birmanie britannique
British Empire/colonial context,http://www.wikidata.org/entity/Q3547868,Q3547868,Ukawsaw Gronniosaw,residence,Q2335128,Province du New Jersey,Q179997,Thirteen Colonies,Q179876 | Q161885,royaume d'Angleterre | royaume de Grande-Bretagne,Q161885,royaume de Grande-Bretagne,Q161885 | Q179876,royaume de Grande-Bretagne | royaume d'Angleterre,Q179997 | Q161885,Treize colonies | royaume de Grande-Bretagne
British Empire/colonial context,http://www.wikidata.org/entity/Q94643414,Q94643414,Vētanāyaka Cāstiriyār,birth_place,Q213248,Tirunelveli,Q129286 | Q8680,British Raj | British Empire,Q668,Inde,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q15200 | Q1445 | Q2618458 | Q1772596 | Q668 | Q129286,district de Tirunelveli | Tamil Nadu | État de Madras | Présidence de Madras | Inde | Raj britannique
British Empire/colonial context,http://www.wikidata.org/entity/Q3631344,Q3631344,Waris Shah,birth_place,Q6150959,Jandiala Sher Khan,Q129286,British Raj,Q843,Pakistan,Q129286 | Q843,Raj britannique | Pakistan,Q129286 | Q843,Raj britannique | Pakistan,Q2503836 | Q3308170 | Q4478 | Q2342822 | Q3246245 | Q2629708,district de Shekhupura | Division de Lahore | Pendjab | Pakistan occidental | West Punjab
British Empire/colonial context,http://www.wikidata.org/entity/Q3631344,Q3631344,Waris Shah,death_place,Q6150959,Jandiala Sher Khan,Q129286,British Raj,Q843,Pakistan,Q129286 | Q843,Raj britannique | Pakistan,Q129286 | Q843,Raj britannique | Pakistan,Q2503836 | Q3308170 | Q4478 | Q2342822 | Q3246245 | Q2629708,district de Shekhupura | Division de Lahore | Pendjab | Pakistan occidental | West Punjab
British Empire/colonial context,http://www.wikidata.org/entity/Q8005429,Q8005429,William Bentley,birth_place,Q100,Boston,Q179997,Thirteen Colonies,Q30 | Q2079909 | Q1191350,États-Unis | province de la Baie-du-Massachusetts | Colonie de la baie du Massachusetts,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q54072 | Q771 | Q1191350 | Q2748571 | Q2079909 | Q30 | Q179997,comté de Suffolk | Massachusetts | Colonie de la baie du Massachusetts | Dominion de Nouvelle-Angleterre | province de la Baie-du-Massachusetts | États-Unis | Treize colonies
British Empire/colonial context,http://www.wikidata.org/entity/Q8005429,Q8005429,William Bentley,death_place,Q54140,Salem,Q179997,Thirteen Colonies,Q30,États-Unis,Q161885 | Q179876 | Q30,royaume de Grande-Bretagne | royaume d'Angleterre | États-Unis,Q161885 | Q179876 | Q30,royaume de Grande-Bretagne | royaume d'Angleterre | États-Unis,Q54076 | Q771 | Q2079909 | Q30 | Q179997,comté d'Essex | Massachusetts | province de la Baie-du-Massachusetts | États-Unis | Treize colonies
British Empire/colonial context,http://www.wikidata.org/entity/Q312948,Q312948,William Carey,death_place,Q1348,Calcutta,Q129286 | Q2001966 | Q8680,British Raj | Company rule in India | British Empire,Q668 | Q129286 | Q2001966,Inde | Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q2001966 | Q668 | Q8680,Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde | Inde | Empire britannique,Q817165 | Q2088496 | Q129286 | Q2001966 | Q1132340 | Q1356,présidence du Bengale | district de Calcutta | Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde | division de la Présidence | Bengale-Occidental
British Empire/colonial context,http://www.wikidata.org/entity/Q75407668,Q75407668,William Dickson,death_place,Q511788,comté de Duplin,Q8680,British Empire,Q30,États-Unis,Q145 | Q161885 | Q174193 | Q179876 | Q30,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | États-Unis,Q145 | Q161885 | Q174193 | Q179876 | Q30,Royaume-Uni | royaume de Grande-Bretagne | Royaume-Uni de Grande-Bretagne et d'Irlande | royaume d'Angleterre | États-Unis,Q2334526 | Q1454 | Q8680 | Q30,province de Caroline du Nord | Caroline du Nord | Empire britannique | États-Unis
British Empire/colonial context,http://www.wikidata.org/entity/Q3568575,Q3568575,William Dummer Powell,birth_place,Q100,Boston,Q179997,Thirteen Colonies,Q30 | Q2079909 | Q1191350,États-Unis | province de la Baie-du-Massachusetts | Colonie de la baie du Massachusetts,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q54072 | Q771 | Q1191350 | Q2748571 | Q2079909 | Q30 | Q179997,comté de Suffolk | Massachusetts | Colonie de la baie du Massachusetts | Dominion de Nouvelle-Angleterre | province de la Baie-du-Massachusetts | États-Unis | Treize colonies
British Empire/colonial context,http://www.wikidata.org/entity/Q3568575,Q3568575,William Dummer Powell,death_place,Q172,Toronto,Q8680,British Empire,Q16,Canada,Q16 | Q161885 | Q8680,Canada | royaume de Grande-Bretagne | Empire britannique,Q16 | Q161885 | Q8680,Canada | royaume de Grande-Bretagne | Empire britannique,Q1904 | Q14923076 | Q795427 | Q16 | Q1121436,Ontario | Canada-Ouest | Haut-Canada | Canada | province du Canada
British Empire/colonial context,http://www.wikidata.org/entity/Q321731,Q321731,William Hill Brown,birth_place,Q100,Boston,Q179997,Thirteen Colonies,Q30 | Q2079909 | Q1191350,États-Unis | province de la Baie-du-Massachusetts | Colonie de la baie du Massachusetts,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q1191350 | Q145 | Q161885 | Q179876 | Q2079909 | Q30,Colonie de la baie du Massachusetts | Royaume-Uni | royaume de Grande-Bretagne | royaume d'Angleterre | province de la Baie-du-Massachusetts | États-Unis,Q54072 | Q771 | Q1191350 | Q2748571 | Q2079909 | Q30 | Q179997,comté de Suffolk | Massachusetts | Colonie de la baie du Massachusetts | Dominion de Nouvelle-Angleterre | province de la Baie-du-Massachusetts | États-Unis | Treize colonies
British Empire/colonial context,http://www.wikidata.org/entity/Q273969,Q273969,William Jones,death_place,Q1348,Calcutta,Q129286 | Q2001966 | Q8680,British Raj | Company rule in India | British Empire,Q668 | Q129286 | Q2001966,Inde | Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q2001966 | Q668 | Q8680,Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde | Inde | Empire britannique,Q817165 | Q2088496 | Q129286 | Q2001966 | Q1132340 | Q1356,présidence du Bengale | district de Calcutta | Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde | division de la Présidence | Bengale-Occidental
British Empire/colonial context,http://www.wikidata.org/entity/Q273969,Q273969,William Jones,work_location,Q1348,Calcutta,Q129286 | Q2001966 | Q8680,British Raj | Company rule in India | British Empire,Q668 | Q129286 | Q2001966,Inde | Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde,Q129286 | Q668 | Q8680,Raj britannique | Inde | Empire britannique,Q129286 | Q2001966 | Q668 | Q8680,Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde | Inde | Empire britannique,Q817165 | Q2088496 | Q129286 | Q2001966 | Q1132340 | Q1356,présidence du Bengale | district de Calcutta | Raj britannique | domination de la Compagnie britannique des Indes orientales en Inde | division de la Présidence | Bengale-Occidental
